dataset,run,indiv,L,delta,VAR,CNN,HV,ARI,clusters,time
s2,3,38,10,98.58578643762691,0.5498867768925647,36.6059523809566,1010.7668410958219,0.3522329117232967,5,22.527272701263428
s2,3,39,10,98.58578643762691,0.21707781942191245,72.81150793651223,1011.1606016638592,0.55955053470769,9,22.527272701263428
s2,3,40,10,98.58578643762691,0.24782934259454031,67.21547619048042,1011.3048719366994,0.5550620139689416,9,22.527272701263428
s2,3,41,10,98.58578643762691,0.11355829711773595,120.49801587301997,1011.4023034097427,0.7334366351883731,14,22.527272701263428
s2,3,42,10,98.58578643762691,0.5707392533886398,35.10952380952802,1011.5456780531204,0.33664625464025577,5,22.527272701263428
s2,3,43,10,98.58578643762691,1.9968612973694098,4.336507936511998,1011.6497750093022,-9.041159189424469e-06,2,22.527272701263428
s2,3,44,10,98.58578643762691,0.46553320685668825,40.98134920635345,1012.0988149634113,0.4106893580951244,6,22.527272701263428
s2,3,45,10,98.58578643762691,0.11465484793113455,116.58293650794056,1012.898792651057,0.7303356375820159,14,22.527272701263428
s2,3,46,10,98.58578643762691,0.3611985455071366,51.34523809524239,1013.0065086731357,0.4496582497685089,8,22.527272701263428
s2,3,47,10,98.58578643762691,0.09008906268853697,165.8269841269883,1013.7374695506237,0.7683714281960482,18,22.527272701263428
s2,3,48,10,98.58578643762691,0.14575539558200412,96.88650793651205,1014.4700257439465,0.6679806971342184,12,22.527272701263428
s2,3,49,10,98.58578643762691,0.16214223390550184,88.53412698413123,1014.5013820649349,0.6390958864031108,11,22.527272701263428
s2,3,50,10,98.58578643762691,0.4469889567135894,45.300396825401045,1014.5137765079617,0.39597487757772964,7,22.527272701263428
s2,3,51,10,98.58578643762691,0.27711452107658674,58.1023809523852,1014.6576104345511,0.5369068852530438,9,22.527272701263428
s2,3,52,10,98.58578643762691,0.6706331620793646,30.88333333333754,1014.7365731865181,0.3012962635711999,5,22.527272701263428
s2,3,53,10,98.58578643762691,0.17710702101458872,85.53928571428986,1014.8646590751835,0.6411677570383068,11,22.527272701263428
s2,3,54,10,98.58578643762691,0.2377733284492248,70.2654761904804,1014.8664530884661,0.5836315410285263,10,22.527272701263428
s2,3,55,10,98.58578643762691,0.18716303515990426,82.48928571428999,1014.909012014771,0.607236664050641,10,22.527272701263428
s2,3,56,10,98.58578643762691,0.21851466059248884,71.14206349206779,1015.0294345209012,0.5850227408844559,9,22.527272701263428
s2,3,57,10,98.58578643762691,0.48638568335276333,39.48492063492484,1015.2920863012521,0.39120849910712807,6,22.527272701263428
s2,3,58,10,98.58578643762691,0.1969305458221388,74.67103174603602,1015.2901377976855,0.6086009732823981,10,22.527272701263428
s2,3,59,10,98.58578643762691,0.3396810323738487,53.486507936512204,1015.2920560050794,0.48629630571946064,8,22.527272701263428
s2,3,60,10,98.58578643762691,0.4490554036641276,43.06626984127406,1015.3056230848654,0.3964896733917109,6,22.527272701263428
s2,3,61,10,98.58578643762691,0.25416016677272246,61.91309523809951,1015.3091058854918,0.5612148871684175,9,22.527272701263428
s2,3,62,10,98.58578643762691,1.4375063684293423,12.085714285718364,1015.3134456749287,0.0833443201114743,2,22.527272701263428
s2,3,63,10,98.58578643762691,0.2746334469931917,60.19960317460748,1015.7584315241062,0.521057972411944,8,22.527272701263428
s2,3,64,10,98.58578643762691,0.243960151949809,68.88492063492491,1015.8514801924832,0.5616167982393716,9,22.527272701263428
s2,3,65,10,98.58578643762691,0.1805437074986411,83.02341269841685,1016.1707327849562,0.6349577521873492,11,22.527272701263428
s2,3,66,10,98.58578643762691,0.1624090295493531,86.01825396825822,1016.3474897201755,0.6357674897770558,11,22.527272701263428
s2,3,67,10,98.58578643762691,0.14602219122585539,94.37063492063903,1016.3476579786393,0.6644861169387297,12,22.527272701263428
s2,3,68,10,98.58578643762691,0.16007578695496363,90.76825396825822,1016.5315445244437,0.6403480652638637,12,22.527272701263428
s2,3,69,10,98.58578643762691,0.137162343852226,101.58174603175017,1016.5447664861487,0.6742039846066591,13,22.527272701263428
s2,3,70,10,98.58578643762691,0.11515538397710957,113.09047619048027,1016.5453380554809,0.7317680440534805,13,22.527272701263428
s2,3,71,10,98.58578643762691,0.124536991626391,112.80952380952797,1019.4569054322285,0.7211621791981356,13,22.527272701263428
s2,3,72,10,98.58578643762691,0.27298845037147557,61.86904761905186,1019.5428236102166,0.4977298041064677,8,22.527272701263428
